Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","244","Samoa","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","100.606","X","International reliable sources",""
"OA","Annual population","244","Samoa","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","93.934","X","International reliable sources",""
"OA","Annual population","244","Samoa","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","101.061","X","International reliable sources",""
"OA","Annual population","244","Samoa","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","94.297","X","International reliable sources",""
"OA","Annual population","244","Samoa","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","101.484","X","International reliable sources",""
"OA","Annual population","244","Samoa","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","94.644","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","101.666","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","101.555","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","103.61","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","103.476","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","105.593","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","105.439","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","18521.33","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","13922.113","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","18975.12","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","14126.063","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","19397.336","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","14305.421","X","International reliable sources",""
"OA","Annual population","195","Senegal","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","7294.613","X","International reliable sources",""
"OA","Annual population","195","Senegal","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","7698.901","X","International reliable sources",""
"OA","Annual population","195","Senegal","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","7506.779","X","International reliable sources",""
"OA","Annual population","195","Senegal","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","7912.575","X","International reliable sources",""
"OA","Annual population","195","Senegal","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","7724.65","X","International reliable sources",""
"OA","Annual population","195","Senegal","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","8129.674","X","International reliable sources",""
"OA","Annual population","272","Serbia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","4339.481","X","International reliable sources",""
"OA","Annual population","272","Serbia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","4514.482","X","International reliable sources",""
"OA","Annual population","272","Serbia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","4326.985","X","International reliable sources",""
"OA","Annual population","272","Serbia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","4502.638","X","International reliable sources",""
"OA","Annual population","272","Serbia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4313.121","X","International reliable sources",""
"OA","Annual population","272","Serbia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4489.62","X","International reliable sources",""
"OA","Annual population","196","Seychelles","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","49.205","X","International reliable sources",""
"OA","Annual population","196","Seychelles","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","46.506","X","International reliable sources",""
"OA","Annual population","196","Seychelles","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","49.535","X","International reliable sources",""
"OA","Annual population","196","Seychelles","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","46.883","X","International reliable sources",""
"OA","Annual population","196","Seychelles","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","49.853","X","International reliable sources",""
"OA","Annual population","196","Seychelles","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","47.241","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","3653.177","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","3675.669","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","3733.925","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","3754.502","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3815.797","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","3834.352","X","International reliable sources",""
"OA","Annual population","200","Singapore","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","2958.818","X","International reliable sources",""
"OA","Annual population","200","Singapore","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","2694.807","X","International reliable sources",""
"OA","Annual population","200","Singapore","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","2987.482","X","International reliable sources",""
"OA","Annual population","200","Singapore","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","2720.56","X","International reliable sources",""
"OA","Annual population","200","Singapore","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3013.585","X","International reliable sources",""
"OA","Annual population","200","Singapore","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2743.918","X","International reliable sources",""
"OA","Annual population","199","Slovakia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","2645.577","X","International reliable sources",""
"OA","Annual population","199","Slovakia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","2796.424","X","International reliable sources",""
"OA","Annual population","199","Slovakia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","2649.774","X","International reliable sources",""
"OA","Annual population","199","Slovakia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","2798.129","X","International reliable sources",""
"OA","Annual population","199","Slovakia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2653.529","X","International reliable sources",""
"OA","Annual population","199","Slovakia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2799.488","X","International reliable sources",""
"OA","Annual population","198","Slovenia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","1031.12","X","International reliable sources",""
"OA","Annual population","198","Slovenia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","1043.085","X","International reliable sources",""
"OA","Annual population","198","Slovenia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","1032.642","X","International reliable sources",""
"OA","Annual population","198","Slovenia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","1043.753","X","International reliable sources",""
"OA","Annual population","198","Slovenia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","1033.823","X","International reliable sources",""
"OA","Annual population","198","Slovenia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","1044.013","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","314.912","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","304.526","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","323.376","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","312.654","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","331.947","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","320.909","X","International reliable sources",""
"OA","Annual population","201","Somalia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","7075.493","X","International reliable sources",""
"OA","Annual population","201","Somalia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","7110.142","X","International reliable sources",""
"OA","Annual population","201","Somalia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","7275.858","X","International reliable sources",""
"OA","Annual population","201","Somalia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","7313.307","X","International reliable sources",""
"OA","Annual population","201","Somalia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","7484.099","X","International reliable sources",""
"OA","Annual population","201","Somalia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","7524.126","X","International reliable sources",""
"OA","Annual population","202","South Africa","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","27735.713","X","International reliable sources",""
"OA","Annual population","202","South Africa","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","28471.936","X","International reliable sources",""
"OA","Annual population","202","South Africa","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","28121.437","X","International reliable sources",""
"OA","Annual population","202","South Africa","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","28888.314","X","International reliable sources",""
"OA","Annual population","202","South Africa","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","28495.093","X","International reliable sources",""
"OA","Annual population","202","South Africa","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","29297.427","X","International reliable sources",""
"OA","Annual population","277","South Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","5419.653","X","International reliable sources",""
"OA","Annual population","277","South Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","5412.867","X","International reliable sources",""
"OA","Annual population","277","South Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","5459.493","X","International reliable sources",""
"OA","Annual population","277","South Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","5451.281","X","International reliable sources",""
"OA","Annual population","277","South Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5492.758","X","International reliable sources",""
"OA","Annual population","277","South Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5483.166","X","International reliable sources",""
"OA","Annual population","203","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","22887.826","X","International reliable sources",""
"OA","Annual population","203","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","23746.305","X","International reliable sources",""
"OA","Annual population","203","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","22896.014","X","International reliable sources",""
"OA","Annual population","203","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","23751.411","X","International reliable sources",""
"OA","Annual population","203","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","22927.764","X","International reliable sources",""
"OA","Annual population","203","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","23765.099","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","10118.294","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","10902.883","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","10158.215","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","10969.813","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","10196.849","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","11031.911","X","International reliable sources",""
"OA","Annual population","276","Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","19900.23","X","International reliable sources",""
"OA","Annual population","276","Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","19947.203","X","International reliable sources",""
"OA","Annual population","276","Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","20385.466","X","International reliable sources",""
"OA","Annual population","276","Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","20427.932","X","International reliable sources",""
"OA","Annual population","276","Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","20880.946","X","International reliable sources",""
"OA","Annual population","276","Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","20920.586","X","International reliable sources",""
"OA","Annual population","207","Suriname","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","284.15","X","International reliable sources",""
"OA","Annual population","207","Suriname","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","280.733","X","International reliable sources",""
"OA","Annual population","207","Suriname","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","286.918","X","International reliable sources",""
"OA","Annual population","207","Suriname","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","283.583","X","International reliable sources",""
"OA","Annual population","207","Suriname","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","289.623","X","International reliable sources",""
"OA","Annual population","207","Suriname","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","286.364","X","International reliable sources",""
"OA","Annual population","210","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","4918.962","X","International reliable sources",""
"OA","Annual population","210","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","4917.041","X","International reliable sources",""
"OA","Annual population","210","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","4955.732","X","International reliable sources",""
"OA","Annual population","210","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","4949.163","X","International reliable sources",""
"OA","Annual population","210","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4991.222","X","International reliable sources",""
"OA","Annual population","210","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4980.408","X","International reliable sources",""
"OA","Annual population","211","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","4150.103","X","International reliable sources",""
"OA","Annual population","211","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","4229.812","X","International reliable sources",""
"OA","Annual population","211","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","4189.932","X","International reliable sources",""
"OA","Annual population","211","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","4265.865","X","International reliable sources",""
"OA","Annual population","211","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4226.392","X","International reliable sources",""
"OA","Annual population","211","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4299.222","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","8789.603","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","8675.964","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","8592.333","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","8503.336","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","8504.013","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","8441.049","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","4370.133","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","4293.442","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","4478.318","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","4401.952","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4588.298","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4512.549","X","International reliable sources",""
"OA","Annual population","216","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","33660.401","X","International reliable sources",""
"OA","Annual population","216","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","35310.912","X","International reliable sources",""
"OA","Annual population","216","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","33751.826","X","International reliable sources",""
"OA","Annual population","216","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","35457.991","X","International reliable sources",""
"OA","Annual population","216","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","33833.385","X","International reliable sources",""
"OA","Annual population","216","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","35595.069","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","616.338","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","602.951","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","628.409","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","614.851","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","640.854","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","627.121","X","International reliable sources",""
"OA","Annual population","217","Togo","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","3732.598","X","International reliable sources",""
"OA","Annual population","217","Togo","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","3777.354","X","International reliable sources",""
"OA","Annual population","217","Togo","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","3827.461","X","International reliable sources",""
"OA","Annual population","217","Togo","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","3871.015","X","International reliable sources",""
"OA","Annual population","217","Togo","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3923.401","X","International reliable sources",""
"OA","Annual population","217","Togo","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","3965.694","X","International reliable sources",""
"OA","Annual population","219","Tonga","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","50.554","X","International reliable sources",""
"OA","Annual population","219","Tonga","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","50.589","X","International reliable sources",""
"OA","Annual population","219","Tonga","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","50.997","X","International reliable sources",""
"OA","Annual population","219","Tonga","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","51.005","X","International reliable sources",""
"OA","Annual population","219","Tonga","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","51.613","X","International reliable sources",""
"OA","Annual population","219","Tonga","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","51.586","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","681.087","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","696.476","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","684.081","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","699.979","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","686.702","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","703.139","X","International reliable sources",""
"OA","Annual population","222","Tunisia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","5601.121","X","International reliable sources",""
"OA","Annual population","222","Tunisia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","5702.821","X","International reliable sources",""
"OA","Annual population","222","Tunisia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","5665.352","X","International reliable sources",""
"OA","Annual population","222","Tunisia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","5768.086","X","International reliable sources",""
"OA","Annual population","222","Tunisia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5732.044","X","International reliable sources",""
"OA","Annual population","222","Tunisia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5833.159","X","International reliable sources",""
"OA","Annual population","223","Turkey","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","39313.518","X","International reliable sources",""
"OA","Annual population","223","Turkey","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","40514.35","X","International reliable sources",""
"OA","Annual population","223","Turkey","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","39978.211","X","International reliable sources",""
"OA","Annual population","223","Turkey","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","41138.24","X","International reliable sources",""
"OA","Annual population","223","Turkey","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","40611.933","X","International reliable sources",""
"OA","Annual population","223","Turkey","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","41728.157","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","2788.087","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","2874.284","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","2835.084","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","2922.583","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2880.941","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2969.961","X","International reliable sources",""
"OA","Annual population","226","Uganda","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","19487.414","X","International reliable sources",""
"OA","Annual population","226","Uganda","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","20161.759","X","International reliable sources",""
"OA","Annual population","226","Uganda","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","20248.172","X","International reliable sources",""
"OA","Annual population","226","Uganda","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","20918.416","X","International reliable sources",""
"OA","Annual population","226","Uganda","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","21032.905","X","International reliable sources",""
"OA","Annual population","226","Uganda","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","21696.127","X","International reliable sources",""
"OA","Annual population","230","Ukraine","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","20695.238","X","International reliable sources",""
"OA","Annual population","230","Ukraine","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","24018.47","X","International reliable sources",""
"OA","Annual population","230","Ukraine","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","20597.841","X","International reliable sources",""
"OA","Annual population","230","Ukraine","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","23889.867","X","International reliable sources",""
"OA","Annual population","230","Ukraine","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","20491.391","X","International reliable sources",""
"OA","Annual population","230","Ukraine","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","23754.767","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","6537.834","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","2823.141","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","6595.482","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","2891.724","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","6680.357","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2950.609","X","International reliable sources",""
